AEROPUERTO_DE_PROCEDENCIA,Mes_Año,Pasajeros,Isla,Mes,Año,MesNum,Fecha
Irlanda,febrero 2023,13561,Tenerife,febrero,2023,2,2023-02-01
Italia,febrero 2023,25899,Tenerife,febrero,2023,2,2023-02-01
Países Nórdicos,febrero 2023,47366,Tenerife,febrero,2023,2,2023-02-01
Suecia,febrero 2023,9515,Tenerife,febrero,2023,2,2023-02-01
Noruega,febrero 2023,9257,Tenerife,febrero,2023,2,2023-02-01
Dinamarca,febrero 2023,15791,Tenerife,febrero,2023,2,2023-02-01
Finlandia,febrero 2023,12803,Tenerife,febrero,2023,2,2023-02-01
Suiza,febrero 2023,9757,Tenerife,febrero,2023,2,2023-02-01
Austria,febrero 2023,7738,Tenerife,febrero,2023,2,2023-02-01
Federación Rusa,febrero 2023,0,Tenerife,febrero,2023,2,2023-02-01
Republica Checa,febrero 2023,2425,Tenerife,febrero,2023,2,2023-02-01
Polonia,febrero 2023,10660,Tenerife,febrero,2023,2,2023-02-01
Portugal,febrero 2023,5820,Tenerife,febrero,2023,2,2023-02-01
Marruecos,febrero 2023,1304,Tenerife,febrero,2023,2,2023-02-01
Luxemburgo,febrero 2023,2273,Tenerife,febrero,2023,2,2023-02-01
Islandia,febrero 2023,7583,Tenerife,febrero,2023,2,2023-02-01
Hungría,febrero 2023,1783,Tenerife,febrero,2023,2,2023-02-01
Venezuela,febrero 2023,614,Tenerife,febrero,2023,2,2023-02-01
Rumanía,febrero 2023,1761,Tenerife,febrero,2023,2,2023-02-01
Estonia,febrero 2023,1050,Tenerife,febrero,2023,2,2023-02-01
Letonia,febrero 2023,3288,Tenerife,febrero,2023,2,2023-02-01
Lituania,febrero 2023,1419,Tenerife,febrero,2023,2,2023-02-01
Ucrania,febrero 2023,0,Tenerife,febrero,2023,2,2023-02-01
Israel,febrero 2023,0,Tenerife,febrero,2023,2,2023-02-01
USA,febrero 2023,8,Tenerife,febrero,2023,2,2023-02-01
Otros países,febrero 2023,119,Tenerife,febrero,2023,2,2023-02-01
Total aerop. Extranjeros,febrero 2023,485788,Tenerife,febrero,2023,2,2023-02-01
TOTAL PASAJEROS,febrero 2023,737880,Tenerife,febrero,2023,2,2023-02-01
aerop. Interinsulares,marzo 2023,116858,Tenerife,marzo,2023,3,2023-03-01
aerop. peninsulares,marzo 2023,164388,Tenerife,marzo,2023,3,2023-03-01
Total aerop. españoles,marzo 2023,281246,Tenerife,marzo,2023,3,2023-03-01
Aerop. Peninsulares + aerop. Extranjeros,marzo 2023,682485,Tenerife,marzo,2023,3,2023-03-01
Holanda,marzo 2023,16018,Tenerife,marzo,2023,3,2023-03-01
Bélgica,marzo 2023,20635,Tenerife,marzo,2023,3,2023-03-01
Alemania,marzo 2023,85465,Tenerife,marzo,2023,3,2023-03-01
Francia,marzo 2023,22217,Tenerife,marzo,2023,3,2023-03-01
Reino Unido,marzo 2023,229756,Tenerife,marzo,2023,3,2023-03-01
Irlanda,marzo 2023,14623,Tenerife,marzo,2023,3,2023-03-01
Italia,marzo 2023,26970,Tenerife,marzo,2023,3,2023-03-01
Países Nórdicos,marzo 2023,43697,Tenerife,marzo,2023,3,2023-03-01
Suecia,marzo 2023,9356,Tenerife,marzo,2023,3,2023-03-01
Noruega,marzo 2023,8475,Tenerife,marzo,2023,3,2023-03-01
Dinamarca,marzo 2023,14052,Tenerife,marzo,2023,3,2023-03-01
Finlandia,marzo 2023,11814,Tenerife,marzo,2023,3,2023-03-01
Suiza,marzo 2023,8812,Tenerife,marzo,2023,3,2023-03-01
Austria,marzo 2023,8189,Tenerife,marzo,2023,3,2023-03-01
Federación Rusa,marzo 2023,0,Tenerife,marzo,2023,3,2023-03-01
Republica Checa,marzo 2023,2970,Tenerife,marzo,2023,3,2023-03-01
Polonia,marzo 2023,10971,Tenerife,marzo,2023,3,2023-03-01
Portugal,marzo 2023,5342,Tenerife,marzo,2023,3,2023-03-01
Marruecos,marzo 2023,1197,Tenerife,marzo,2023,3,2023-03-01
Luxemburgo,marzo 2023,1910,Tenerife,marzo,2023,3,2023-03-01
Islandia,marzo 2023,7148,Tenerife,marzo,2023,3,2023-03-01
Hungría,marzo 2023,1951,Tenerife,marzo,2023,3,2023-03-01
Venezuela,marzo 2023,662,Tenerife,marzo,2023,3,2023-03-01
Rumanía,marzo 2023,2180,Tenerife,marzo,2023,3,2023-03-01
Estonia,marzo 2023,1561,Tenerife,marzo,2023,3,2023-03-01
Letonia,marzo 2023,3971,Tenerife,marzo,2023,3,2023-03-01
Lituania,marzo 2023,1767,Tenerife,marzo,2023,3,2023-03-01
Ucrania,marzo 2023,0,Tenerife,marzo,2023,3,2023-03-01
Israel,marzo 2023,0,Tenerife,marzo,2023,3,2023-03-01
USA,marzo 2023,2,Tenerife,marzo,2023,3,2023-03-01
Otros países,marzo 2023,83,Tenerife,marzo,2023,3,2023-03-01
Total aerop. Extranjeros,marzo 2023,518097,Tenerife,marzo,2023,3,2023-03-01
TOTAL PASAJEROS,marzo 2023,799343,Tenerife,marzo,2023,3,2023-03-01
aerop. Interinsulares,abril 2023,121386,Tenerife,abril,2023,4,2023-04-01
aerop. peninsulares,abril 2023,171859,Tenerife,abril,2023,4,2023-04-01
Total aerop. españoles,abril 2023,293245,Tenerife,abril,2023,4,2023-04-01
Aerop. Peninsulares + aerop. Extranjeros,abril 2023,624117,Tenerife,abril,2023,4,2023-04-01
Holanda,abril 2023,18832,Tenerife,abril,2023,4,2023-04-01
Bélgica,abril 2023,19825,Tenerife,abril,2023,4,2023-04-01
Alemania,abril 2023,67890,Tenerife,abril,2023,4,2023-04-01
Francia,abril 2023,20645,Tenerife,abril,2023,4,2023-04-01
Reino Unido,abril 2023,203756,Tenerife,abril,2023,4,2023-04-01
Irlanda,abril 2023,14757,Tenerife,abril,2023,4,2023-04-01
Italia,abril 2023,25521,Tenerife,abril,2023,4,2023-04-01
Países Nórdicos,abril 2023,20631,Tenerife,abril,2023,4,2023-04-01
Suecia,abril 2023,5995,Tenerife,abril,2023,4,2023-04-01
Noruega,abril 2023,4218,Tenerife,abril,2023,4,2023-04-01
Dinamarca,abril 2023,6850,Tenerife,abril,2023,4,2023-04-01
Finlandia,abril 2023,3568,Tenerife,abril,2023,4,2023-04-01
Suiza,abril 2023,12057,Tenerife,abril,2023,4,2023-04-01
Austria,abril 2023,7088,Tenerife,abril,2023,4,2023-04-01
Federación Rusa,abril 2023,0,Tenerife,abril,2023,4,2023-04-01
Republica Checa,abril 2023,2914,Tenerife,abril,2023,4,2023-04-01
Polonia,abril 2023,10434,Tenerife,abril,2023,4,2023-04-01
Portugal,abril 2023,4889,Tenerife,abril,2023,4,2023-04-01
Marruecos,abril 2023,1827,Tenerife,abril,2023,4,2023-04-01
Luxemburgo,abril 2023,3313,Tenerife,abril,2023,4,2023-04-01
Islandia,abril 2023,6834,Tenerife,abril,2023,4,2023-04-01
Hungría,abril 2023,2862,Tenerife,abril,2023,4,2023-04-01
Venezuela,abril 2023,765,Tenerife,abril,2023,4,2023-04-01
Rumanía,abril 2023,2450,Tenerife,abril,2023,4,2023-04-01
Estonia,abril 2023,1060,Tenerife,abril,2023,4,2023-04-01
Letonia,abril 2023,2837,Tenerife,abril,2023,4,2023-04-01
Lituania,abril 2023,1058,Tenerife,abril,2023,4,2023-04-01
Ucrania,abril 2023,0,Tenerife,abril,2023,4,2023-04-01
Israel,abril 2023,0,Tenerife,abril,2023,4,2023-04-01
USA,abril 2023,0,Tenerife,abril,2023,4,2023-04-01
Otros países,abril 2023,13,Tenerife,abril,2023,4,2023-04-01
Total aerop. Extranjeros,abril 2023,452258,Tenerife,abril,2023,4,2023-04-01
TOTAL PASAJEROS,abril 2023,745503,Tenerife,abril,2023,4,2023-04-01
aerop. Interinsulares,mayo 2023,124311,Tenerife,mayo,2023,5,2023-05-01
aerop. peninsulares,mayo 2023,173567,Tenerife,mayo,2023,5,2023-05-01
Total aerop. españoles,mayo 2023,297878,Tenerife,mayo,2023,5,2023-05-01
Aerop. Peninsulares + aerop. Extranjeros,mayo 2023,562427,Tenerife,mayo,2023,5,2023-05-01
Holanda,mayo 2023,15840,Tenerife,mayo,2023,5,2023-05-01
Bélgica,mayo 2023,17205,Tenerife,mayo,2023,5,2023-05-01
Alemania,mayo 2023,42461,Tenerife,mayo,2023,5,2023-05-01
Francia,mayo 2023,16662,Tenerife,mayo,2023,5,2023-05-01
Reino Unido,mayo 2023,205688,Tenerife,mayo,2023,5,2023-05-01
Irlanda,mayo 2023,14467,Tenerife,mayo,2023,5,2023-05-01
Italia,mayo 2023,25668,Tenerife,mayo,2023,5,2023-05-01
Países Nórdicos,mayo 2023,2188,Tenerife,mayo,2023,5,2023-05-01
Suecia,mayo 2023,552,Tenerife,mayo,2023,5,2023-05-01
Noruega,mayo 2023,0,Tenerife,mayo,2023,5,2023-05-01
Dinamarca,mayo 2023,1636,Tenerife,mayo,2023,5,2023-05-01
Finlandia,mayo 2023,0,Tenerife,mayo,2023,5,2023-05-01
Suiza,mayo 2023,8839,Tenerife,mayo,2023,5,2023-05-01
Austria,mayo 2023,5946,Tenerife,mayo,2023,5,2023-05-01
Federación Rusa,mayo 2023,0,Tenerife,mayo,2023,5,2023-05-01
Republica Checa,mayo 2023,2778,Tenerife,mayo,2023,5,2023-05-01
Polonia,mayo 2023,10188,Tenerife,mayo,2023,5,2023-05-01
Portugal,mayo 2023,4576,Tenerife,mayo,2023,5,2023-05-01
Marruecos,mayo 2023,2332,Tenerife,mayo,2023,5,2023-05-01
Luxemburgo,mayo 2023,1885,Tenerife,mayo,2023,5,2023-05-01
Islandia,mayo 2023,4901,Tenerife,mayo,2023,5,2023-05-01
Hungría,mayo 2023,3745,Tenerife,mayo,2023,5,2023-05-01
Venezuela,mayo 2023,687,Tenerife,mayo,2023,5,2023-05-01
Rumanía,mayo 2023,2322,Tenerife,mayo,2023,5,2023-05-01
Estonia,mayo 2023,0,Tenerife,mayo,2023,5,2023-05-01
Letonia,mayo 2023,441,Tenerife,mayo,2023,5,2023-05-01
Lituania,mayo 2023,0,Tenerife,mayo,2023,5,2023-05-01
Ucrania,mayo 2023,0,Tenerife,mayo,2023,5,2023-05-01
Israel,mayo 2023,0,Tenerife,mayo,2023,5,2023-05-01
USA,mayo 2023,11,Tenerife,mayo,2023,5,2023-05-01
Otros países,mayo 2023,30,Tenerife,mayo,2023,5,2023-05-01
Total aerop. Extranjeros,mayo 2023,388860,Tenerife,mayo,2023,5,2023-05-01
TOTAL PASAJEROS,mayo 2023,686738,Tenerife,mayo,2023,5,2023-05-01
aerop. Interinsulares,junio 2023,125336,Tenerife,junio,2023,6,2023-06-01
aerop. peninsulares,junio 2023,175077,Tenerife,junio,2023,6,2023-06-01
Total aerop. españoles,junio 2023,300413,Tenerife,junio,2023,6,2023-06-01
Aerop. Peninsulares + aerop. Extranjeros,junio 2023,566490,Tenerife,junio,2023,6,2023-06-01
Holanda,junio 2023,15009,Tenerife,junio,2023,6,2023-06-01
Bélgica,junio 2023,16306,Tenerife,junio,2023,6,2023-06-01
Alemania,junio 2023,42087,Tenerife,junio,2023,6,2023-06-01
Francia,junio 2023,15624,Tenerife,junio,2023,6,2023-06-01
Reino Unido,junio 2023,207751,Tenerife,junio,2023,6,2023-06-01
Irlanda,junio 2023,14331,Tenerife,junio,2023,6,2023-06-01
Italia,junio 2023,24594,Tenerife,junio,2023,6,2023-06-01
Países Nórdicos,junio 2023,3256,Tenerife,junio,2023,6,2023-06-01
Suecia,junio 2023,696,Tenerife,junio,2023,6,2023-06-01
Noruega,junio 2023,972,Tenerife,junio,2023,6,2023-06-01
Dinamarca,junio 2023,1588,Tenerife,junio,2023,6,2023-06-01
Finlandia,junio 2023,0,Tenerife,junio,2023,6,2023-06-01
Suiza,junio 2023,7391,Tenerife,junio,2023,6,2023-06-01
Austria,junio 2023,5738,Tenerife,junio,2023,6,2023-06-01
Federación Rusa,junio 2023,0,Tenerife,junio,2023,6,2023-06-01
Republica Checa,junio 2023,3502,Tenerife,junio,2023,6,2023-06-01
Polonia,junio 2023,11828,Tenerife,junio,2023,6,2023-06-01
Portugal,junio 2023,6051,Tenerife,junio,2023,6,2023-06-01
Marruecos,junio 2023,1899,Tenerife,junio,2023,6,2023-06-01
Luxemburgo,junio 2023,1428,Tenerife,junio,2023,6,2023-06-01
Islandia,junio 2023,5904,Tenerife,junio,2023,6,2023-06-01
Hungría,junio 2023,2846,Tenerife,junio,2023,6,2023-06-01
Venezuela,junio 2023,882,Tenerife,junio,2023,6,2023-06-01
Rumanía,junio 2023,3484,Tenerife,junio,2023,6,2023-06-01
Estonia,junio 2023,0,Tenerife,junio,2023,6,2023-06-01
Letonia,junio 2023,0,Tenerife,junio,2023,6,2023-06-01
Lituania,junio 2023,0,Tenerife,junio,2023,6,2023-06-01
Ucrania,junio 2023,0,Tenerife,junio,2023,6,2023-06-01
Israel,junio 2023,0,Tenerife,junio,2023,6,2023-06-01
USA,junio 2023,1487,Tenerife,junio,2023,6,2023-06-01
Otros países,junio 2023,15,Tenerife,junio,2023,6,2023-06-01
Total aerop. Extranjeros,junio 2023,391413,Tenerife,junio,2023,6,2023-06-01
TOTAL PASAJEROS,junio 2023,691826,Tenerife,junio,2023,6,2023-06-01
aerop. Interinsulares,julio 2023,137128,Tenerife,julio,2023,7,2023-07-01
aerop. peninsulares,julio 2023,193180,Tenerife,julio,2023,7,2023-07-01
Total aerop. españoles,julio 2023,330308,Tenerife,julio,2023,7,2023-07-01
Aerop. Peninsulares + aerop. Extranjeros,julio 2023,628595,Tenerife,julio,2023,7,2023-07-01
Holanda,julio 2023,19007,Tenerife,julio,2023,7,2023-07-01
Bélgica,julio 2023,23412,Tenerife,julio,2023,7,2023-07-01
Alemania,julio 2023,47134,Tenerife,julio,2023,7,2023-07-01
Francia,julio 2023,18737,Tenerife,julio,2023,7,2023-07-01
Reino Unido,julio 2023,219365,Tenerife,julio,2023,7,2023-07-01
Irlanda,julio 2023,14944,Tenerife,julio,2023,7,2023-07-01
Italia,julio 2023,24368,Tenerife,julio,2023,7,2023-07-01
Países Nórdicos,julio 2023,4980,Tenerife,julio,2023,7,2023-07-01
Suecia,julio 2023,547,Tenerife,julio,2023,7,2023-07-01
Noruega,julio 2023,2994,Tenerife,julio,2023,7,2023-07-01
Dinamarca,julio 2023,1439,Tenerife,julio,2023,7,2023-07-01
Finlandia,julio 2023,0,Tenerife,julio,2023,7,2023-07-01
Suiza,julio 2023,8228,Tenerife,julio,2023,7,2023-07-01
Austria,julio 2023,6980,Tenerife,julio,2023,7,2023-07-01
Federación Rusa,julio 2023,0,Tenerife,julio,2023,7,2023-07-01
Republica Checa,julio 2023,4876,Tenerife,julio,2023,7,2023-07-01
Polonia,julio 2023,14505,Tenerife,julio,2023,7,2023-07-01
Portugal,julio 2023,7729,Tenerife,julio,2023,7,2023-07-01
Marruecos,julio 2023,3563,Tenerife,julio,2023,7,2023-07-01
Luxemburgo,julio 2023,2020,Tenerife,julio,2023,7,2023-07-01
Islandia,julio 2023,6851,Tenerife,julio,2023,7,2023-07-01
Hungría,julio 2023,2091,Tenerife,julio,2023,7,2023-07-01
Venezuela,julio 2023,997,Tenerife,julio,2023,7,2023-07-01
Rumanía,julio 2023,3739,Tenerife,julio,2023,7,2023-07-01
Estonia,julio 2023,0,Tenerife,julio,2023,7,2023-07-01
Letonia,julio 2023,0,Tenerife,julio,2023,7,2023-07-01
Lituania,julio 2023,0,Tenerife,julio,2023,7,2023-07-01
Ucrania,julio 2023,0,Tenerife,julio,2023,7,2023-07-01
Israel,julio 2023,0,Tenerife,julio,2023,7,2023-07-01
USA,julio 2023,1650,Tenerife,julio,2023,7,2023-07-01
Otros países,julio 2023,239,Tenerife,julio,2023,7,2023-07-01
Total aerop. Extranjeros,julio 2023,435415,Tenerife,julio,2023,7,2023-07-01
TOTAL PASAJEROS,julio 2023,765723,Tenerife,julio,2023,7,2023-07-01
aerop. Interinsulares,agosto 2023,130956,Tenerife,agosto,2023,8,2023-08-01
aerop. peninsulares,agosto 2023,194714,Tenerife,agosto,2023,8,2023-08-01
Total aerop. españoles,agosto 2023,325670,Tenerife,agosto,2023,8,2023-08-01
Aerop. Peninsulares + aerop. Extranjeros,agosto 2023,616167,Tenerife,agosto,2023,8,2023-08-01
Holanda,agosto 2023,18530,Tenerife,agosto,2023,8,2023-08-01
Bélgica,agosto 2023,20703,Tenerife,agosto,2023,8,2023-08-01
Alemania,agosto 2023,45505,Tenerife,agosto,2023,8,2023-08-01
Francia,agosto 2023,18701,Tenerife,agosto,2023,8,2023-08-01
Reino Unido,agosto 2023,212596,Tenerife,agosto,2023,8,2023-08-01
Irlanda,agosto 2023,14300,Tenerife,agosto,2023,8,2023-08-01
Italia,agosto 2023,24772,Tenerife,agosto,2023,8,2023-08-01
Países Nórdicos,agosto 2023,4873,Tenerife,agosto,2023,8,2023-08-01
Suecia,agosto 2023,699,Tenerife,agosto,2023,8,2023-08-01
Noruega,agosto 2023,1915,Tenerife,agosto,2023,8,2023-08-01
Dinamarca,agosto 2023,2259,Tenerife,agosto,2023,8,2023-08-01
Finlandia,agosto 2023,0,Tenerife,agosto,2023,8,2023-08-01
Suiza,agosto 2023,8046,Tenerife,agosto,2023,8,2023-08-01
Austria,agosto 2023,6810,Tenerife,agosto,2023,8,2023-08-01
Federación Rusa,agosto 2023,0,Tenerife,agosto,2023,8,2023-08-01
Republica Checa,agosto 2023,4510,Tenerife,agosto,2023,8,2023-08-01
Polonia,agosto 2023,14747,Tenerife,agosto,2023,8,2023-08-01
Portugal,agosto 2023,8096,Tenerife,agosto,2023,8,2023-08-01
Marruecos,agosto 2023,3803,Tenerife,agosto,2023,8,2023-08-01
Luxemburgo,agosto 2023,1951,Tenerife,agosto,2023,8,2023-08-01
Islandia,agosto 2023,4365,Tenerife,agosto,2023,8,2023-08-01
Hungría,agosto 2023,1870,Tenerife,agosto,2023,8,2023-08-01
Venezuela,agosto 2023,988,Tenerife,agosto,2023,8,2023-08-01
Rumanía,agosto 2023,3769,Tenerife,agosto,2023,8,2023-08-01
Estonia,agosto 2023,0,Tenerife,agosto,2023,8,2023-08-01
Letonia,agosto 2023,0,Tenerife,agosto,2023,8,2023-08-01
Lituania,agosto 2023,0,Tenerife,agosto,2023,8,2023-08-01
Ucrania,agosto 2023,0,Tenerife,agosto,2023,8,2023-08-01
Israel,agosto 2023,0,Tenerife,agosto,2023,8,2023-08-01
USA,agosto 2023,1877,Tenerife,agosto,2023,8,2023-08-01
Otros países,agosto 2023,641,Tenerife,agosto,2023,8,2023-08-01
Total aerop. Extranjeros,agosto 2023,421453,Tenerife,agosto,2023,8,2023-08-01
TOTAL PASAJEROS,agosto 2023,747123,Tenerife,agosto,2023,8,2023-08-01
aerop. Interinsulares,septiembre 2023,127504,Tenerife,septiembre,2023,9,2023-09-01
aerop. peninsulares,septiembre 2023,178838,Tenerife,septiembre,2023,9,2023-09-01
Total aerop. españoles,septiembre 2023,306342,Tenerife,septiembre,2023,9,2023-09-01
Aerop. Peninsulares + aerop. Extranjeros,septiembre 2023,587328,Tenerife,septiembre,2023,9,2023-09-01
Holanda,septiembre 2023,17413,Tenerife,septiembre,2023,9,2023-09-01
Bélgica,septiembre 2023,19048,Tenerife,septiembre,2023,9,2023-09-01
Alemania,septiembre 2023,45782,Tenerife,septiembre,2023,9,2023-09-01
Francia,septiembre 2023,17181,Tenerife,septiembre,2023,9,2023-09-01
Reino Unido,septiembre 2023,209477,Tenerife,septiembre,2023,9,2023-09-01
Irlanda,septiembre 2023,13784,Tenerife,septiembre,2023,9,2023-09-01
Italia,septiembre 2023,24026,Tenerife,septiembre,2023,9,2023-09-01
Países Nórdicos,septiembre 2023,4920,Tenerife,septiembre,2023,9,2023-09-01
Suecia,septiembre 2023,553,Tenerife,septiembre,2023,9,2023-09-01
Noruega,septiembre 2023,1993,Tenerife,septiembre,2023,9,2023-09-01
Dinamarca,septiembre 2023,2113,Tenerife,septiembre,2023,9,2023-09-01
Finlandia,septiembre 2023,261,Tenerife,septiembre,2023,9,2023-09-01
Suiza,septiembre 2023,9702,Tenerife,septiembre,2023,9,2023-09-01
Austria,septiembre 2023,5561,Tenerife,septiembre,2023,9,2023-09-01
Federación Rusa,septiembre 2023,0,Tenerife,septiembre,2023,9,2023-09-01
Republica Checa,septiembre 2023,3861,Tenerife,septiembre,2023,9,2023-09-01
Polonia,septiembre 2023,13327,Tenerife,septiembre,2023,9,2023-09-01
Portugal,septiembre 2023,4818,Tenerife,septiembre,2023,9,2023-09-01
Marruecos,septiembre 2023,3090,Tenerife,septiembre,2023,9,2023-09-01
Luxemburgo,septiembre 2023,1875,Tenerife,septiembre,2023,9,2023-09-01
Islandia,septiembre 2023,4379,Tenerife,septiembre,2023,9,2023-09-01
Hungría,septiembre 2023,2303,Tenerife,septiembre,2023,9,2023-09-01
Venezuela,septiembre 2023,1038,Tenerife,septiembre,2023,9,2023-09-01
Rumanía,septiembre 2023,3271,Tenerife,septiembre,2023,9,2023-09-01
Estonia,septiembre 2023,0,Tenerife,septiembre,2023,9,2023-09-01
Letonia,septiembre 2023,1819,Tenerife,septiembre,2023,9,2023-09-01
Lituania,septiembre 2023,0,Tenerife,septiembre,2023,9,2023-09-01
Ucrania,septiembre 2023,0,Tenerife,septiembre,2023,9,2023-09-01
Israel,septiembre 2023,0,Tenerife,septiembre,2023,9,2023-09-01
USA,septiembre 2023,1725,Tenerife,septiembre,2023,9,2023-09-01
Otros países,septiembre 2023,90,Tenerife,septiembre,2023,9,2023-09-01
Total aerop. Extranjeros,septiembre 2023,408490,Tenerife,septiembre,2023,9,2023-09-01
TOTAL PASAJEROS,septiembre 2023,714832,Tenerife,septiembre,2023,9,2023-09-01
aerop. Interinsulares,octubre 2023,130725,Tenerife,octubre,2023,10,2023-10-01
aerop. peninsulares,octubre 2023,189310,Tenerife,octubre,2023,10,2023-10-01
Total aerop. españoles,octubre 2023,320035,Tenerife,octubre,2023,10,2023-10-01
Aerop. Peninsulares + aerop. Extranjeros,octubre 2023,689905,Tenerife,octubre,2023,10,2023-10-01
Holanda,octubre 2023,22490,Tenerife,octubre,2023,10,2023-10-01
Bélgica,octubre 2023,22677,Tenerife,octubre,2023,10,2023-10-01
Alemania,octubre 2023,57654,Tenerife,octubre,2023,10,2023-10-01
Francia,octubre 2023,20021,Tenerife,octubre,2023,10,2023-10-01
Reino Unido,octubre 2023,234770,Tenerife,octubre,2023,10,2023-10-01
Irlanda,octubre 2023,14659,Tenerife,octubre,2023,10,2023-10-01
Italia,octubre 2023,28063,Tenerife,octubre,2023,10,2023-10-01
Países Nórdicos,octubre 2023,31128,Tenerife,octubre,2023,10,2023-10-01
Suecia,octubre 2023,5954,Tenerife,octubre,2023,10,2023-10-01
Noruega,octubre 2023,8195,Tenerife,octubre,2023,10,2023-10-01
Dinamarca,octubre 2023,8685,Tenerife,octubre,2023,10,2023-10-01
Finlandia,octubre 2023,8294,Tenerife,octubre,2023,10,2023-10-01
Suiza,octubre 2023,11095,Tenerife,octubre,2023,10,2023-10-01
Austria,octubre 2023,7840,Tenerife,octubre,2023,10,2023-10-01
Federación Rusa,octubre 2023,0,Tenerife,octubre,2023,10,2023-10-01
Republica Checa,octubre 2023,4521,Tenerife,octubre,2023,10,2023-10-01
Polonia,octubre 2023,14141,Tenerife,octubre,2023,10,2023-10-01
Portugal,octubre 2023,5188,Tenerife,octubre,2023,10,2023-10-01
Marruecos,octubre 2023,2060,Tenerife,octubre,2023,10,2023-10-01
Luxemburgo,octubre 2023,2638,Tenerife,octubre,2023,10,2023-10-01
Islandia,octubre 2023,8166,Tenerife,octubre,2023,10,2023-10-01
Hungría,octubre 2023,5076,Tenerife,octubre,2023,10,2023-10-01
Venezuela,octubre 2023,1079,Tenerife,octubre,2023,10,2023-10-01
Rumanía,octubre 2023,3661,Tenerife,octubre,2023,10,2023-10-01
Estonia,octubre 2023,311,Tenerife,octubre,2023,10,2023-10-01
Letonia,octubre 2023,2275,Tenerife,octubre,2023,10,2023-10-01
Lituania,octubre 2023,1072,Tenerife,octubre,2023,10,2023-10-01
Ucrania,octubre 2023,0,Tenerife,octubre,2023,10,2023-10-01
Israel,octubre 2023,0,Tenerife,octubre,2023,10,2023-10-01
USA,octubre 2023,1,Tenerife,octubre,2023,10,2023-10-01
Otros países,octubre 2023,9,Tenerife,octubre,2023,10,2023-10-01
Total aerop. Extranjeros,octubre 2023,500595,Tenerife,octubre,2023,10,2023-10-01
TOTAL PASAJEROS,octubre 2023,820630,Tenerife,octubre,2023,10,2023-10-01
aerop. Interinsulares,noviembre 2023,122937,Tenerife,noviembre,2023,11,2023-11-01
aerop. peninsulares,noviembre 2023,161282,Tenerife,noviembre,2023,11,2023-11-01
Total aerop. españoles,noviembre 2023,284219,Tenerife,noviembre,2023,11,2023-11-01
Aerop. Peninsulares + aerop. Extranjeros,noviembre 2023,702981,Tenerife,noviembre,2023,11,2023-11-01
Holanda,noviembre 2023,17154,Tenerife,noviembre,2023,11,2023-11-01
Bélgica,noviembre 2023,23780,Tenerife,noviembre,2023,11,2023-11-01
Alemania,noviembre 2023,91404,Tenerife,noviembre,2023,11,2023-11-01
Francia,noviembre 2023,18879,Tenerife,noviembre,2023,11,2023-11-01
Reino Unido,noviembre 2023,220750,Tenerife,noviembre,2023,11,2023-11-01
Irlanda,noviembre 2023,19568,Tenerife,noviembre,2023,11,2023-11-01
Italia,noviembre 2023,33597,Tenerife,noviembre,2023,11,2023-11-01
Países Nórdicos,noviembre 2023,48139,Tenerife,noviembre,2023,11,2023-11-01
Suecia,noviembre 2023,12009,Tenerife,noviembre,2023,11,2023-11-01
Noruega,noviembre 2023,10448,Tenerife,noviembre,2023,11,2023-11-01
Dinamarca,noviembre 2023,12379,Tenerife,noviembre,2023,11,2023-11-01
Finlandia,noviembre 2023,13303,Tenerife,noviembre,2023,11,2023-11-01
Suiza,noviembre 2023,10571,Tenerife,noviembre,2023,11,2023-11-01
Austria,noviembre 2023,10221,Tenerife,noviembre,2023,11,2023-11-01
Federación Rusa,noviembre 2023,0,Tenerife,noviembre,2023,11,2023-11-01
